study	pathogen	library	design	replicate	plate	well	gene	sirna	well_type	image_idx	object_idx	cells.children_bacteria_count	cells.children_invasomes_count	cells.intensity_maxintensityedge_corr1actin	cells.parent_nuclei	nuclei.intensity_uppertenpercentintensity_corr1pathogen	perinuclei.intensity_upperquartileintensity_corr1actin
study	bacteria	d	p	1	kb03-1a	i24	mock	none	control	1293	79	0.0	0.0	0.0916243539487	0.0	0.012160170066700001	0.0577223081996
study	bacteria	d	p	1	kb03-1a	j01	mock	none	control	1301	113	0.0	0.0	0.211620968092	0.0	0.013420212289400001	0.0751474504207
study	bacteria	d	p	1	kb03-1a	j01	mock	none	control	1302	55	0.0	0.0	0.355398271744	0.0	0.0537227108792	0.165670750117
study	bacteria	d	p	1	kb03-1a	j01	mock	none	control	1301	82	0.0	0.0	0.165374335931	0.0	0.0116716306141	0.0826238068853
study	bacteria	d	p	1	kb03-1a	j01	mock	none	control	1297	101	0.0	0.0	0.232773952232	0.0	0.0108179457583	0.056496492105400004
study	bacteria	d	p	1	kb03-1a	j01	mock	none	control	1300	117	0.0	0.0	0.121596568725	0.0	0.0125815047661	0.077613067223
study	bacteria	d	p	1	kb03-1a	j01	mock	none	control	1299	73	0.0	0.0	0.22525449473700002	0.0	0.0230421445173	0.0807843948392
study	bacteria	d	p	1	kb03-1a	j01	mock	none	control	1300	57	0.0	0.0	0.042477903161199995	0.0	0.0160973690119	0.08252973646110001
study	bacteria	d	p	1	kb03-1a	j01	mock	none	control	1300	14	0.0	0.0	0.10849553353800001	0.0	0.013137350829200001	0.06184945549930001
study	bacteria	d	p	1	kb03-1a	j01	mock	none	control	1300	29	0.0	0.0	0.15607521297000002	0.0	0.0118863365967	0.05639699074630001
study	bacteria	d	p	1	kb03-1a	j01	mock	none	control	1297	123	0.0	0.0	0.24183816366	0.0	0.08089874857469999	0.09773837210410001
study	bacteria	d	p	1	kb03-1a	j02	on-targetplus non-targeting pool	d-001810-10	control	1304	47	0.0	0.0	0.190777862553	0.0	0.0108403109298	0.0566358347127
study	bacteria	d	p	1	kb03-1a	j02	on-targetplus non-targeting pool	d-001810-10	control	1306	136	0.0	0.0	0.246119454691	0.0	0.0113457626365	0.0546288064551
study	bacteria	d	p	1	kb03-1a	j02	on-targetplus non-targeting pool	d-001810-10	control	1304	81	0.0	0.0	0.12337258539000001	0.0	0.0103481679534	0.063860263526
study	bacteria	d	p	1	kb03-1a	j02	on-targetplus non-targeting pool	d-001810-10	control	1305	135	0.0	0.0	0.101255088322	0.0	0.0117547741859	0.0511902398584
study	bacteria	d	p	1	kb03-1a	j02	on-targetplus non-targeting pool	d-001810-10	control	1306	86	0.0	0.0	0.128252346922	0.0	0.00931072690442	0.0256981319035
study	bacteria	d	p	1	kb03-1a	j02	on-targetplus non-targeting pool	d-001810-10	control	1307	46	0.0	0.0	0.13477464309	0.0	0.129513509267	0.0436068389504
study	bacteria	d	p	1	kb03-1a	j02	on-targetplus non-targeting pool	d-001810-10	control	1305	64	0.0	0.0	0.110016208036	0.0	0.0626233732735	0.0572698557498
study	bacteria	d	p	1	kb03-1a	j02	on-targetplus non-targeting pool	d-001810-10	control	1305	122	0.0	0.0	0.139838437278	0.0	0.012840973745600002	0.04680927160849999
study	bacteria	d	p	1	kb03-1a	j02	on-targetplus non-targeting pool	d-001810-10	control	1303	53	0.0	0.0	0.0982161214488	0.0	0.010551496047100001	0.030402162780299998
study	bacteria	d	p	1	kb03-1a	j02	on-targetplus non-targeting pool	d-001810-10	control	1307	104	0.0	0.0	0.20903141412999998	0.0	0.0104533650702	0.0546530811655
study	bacteria	d	p	1	kb03-1a	j03	unknown	none	control	1310	81	0.0	0.0	0.24923406338799997	0.0	0.012553205494899999	0.0590821811113
study	bacteria	d	p	1	kb03-1a	j03	unknown	none	control	1310	192	0.0	0.0	0.13590632962899998	0.0	0.0123138713102	0.0643765888927
study	bacteria	d	p	1	kb03-1a	j03	unknown	none	control	1309	193	0.0	0.0	0.12099618122000001	0.0	0.0127800293288	0.05100872826169999
study	bacteria	d	p	1	kb03-1a	j03	unknown	none	control	1309	99	0.0	0.0	0.16749892287999998	0.0	0.011268091722799998	0.0937182276392
study	bacteria	d	p	1	kb03-1a	j03	unknown	none	control	1312	129	0.0	0.0	0.108782851068	0.0	0.0187342587526	0.0903631885867
study	bacteria	d	p	1	kb03-1a	j03	unknown	none	control	1311	63	0.0	0.0	0.215501106491	0.0	0.012001249218299998	0.091922996016
study	bacteria	d	p	1	kb03-1a	j03	unknown	none	control	1309	151	0.0	0.0	0.14038204601	0.0	0.011315483578700002	0.06756937987530001
study	bacteria	d	p	1	kb03-1a	j03	unknown	none	control	1311	78	0.0	0.0	0.164988795778	0.0	0.00891755063988	0.0704826324888
study	bacteria	d	p	1	kb03-1a	j03	unknown	none	control	1312	30	0.0	0.0	0.100066553604	0.0	0.0111336036264	0.0487875323163
study	bacteria	d	p	1	kb03-1a	j03	unknown	none	control	1312	31	0.0	0.0	0.10750549746400001	0.0	0.011236364740000001	0.043619617689199995
study	bacteria	d	p	1	kb03-1a	j04	unknown	none	control	1315	68	0.0	0.0	0.13802060353700002	0.0	0.0120195394689	0.049994611401899994
study	bacteria	d	p	1	kb03-1a	j04	unknown	none	control	1317	59	0.0	0.0	0.250345792119	0.0	0.118202806893	0.0571597775001
study	bacteria	d	p	1	kb03-1a	j04	unknown	none	control	1319	104	0.0	0.0	0.0968696003577	0.0	0.00931253392773	0.048968979369400006
study	bacteria	d	p	1	kb03-1a	j04	unknown	none	control	1317	125	0.0	0.0	0.040789758332800005	0.0	0.0115624452022	0.0134970924113
study	bacteria	d	p	1	kb03-1a	j04	unknown	none	control	1317	37	0.0	0.0	0.113330516192	0.0	0.0106979106305	0.062146571714
study	bacteria	d	p	1	kb03-1a	j04	unknown	none	control	1318	38	0.0	0.0	0.0994405674038	0.0	0.010746534300799998	0.0330832990454
study	bacteria	d	p	1	kb03-1a	j04	unknown	none	control	1316	149	0.0	0.0	0.124476372071	0.0	0.0115256099906	0.0562462863038
study	bacteria	d	p	1	kb03-1a	j04	unknown	none	control	1319	42	0.0	0.0	0.353446016074	0.0	0.0608160906516	0.0799092854125
study	bacteria	d	p	1	kb03-1a	j04	unknown	none	control	1319	118	0.0	0.0	0.057879128385699995	0.0	0.0103680277507	0.0334763823395
study	bacteria	d	p	1	kb03-1a	j04	unknown	none	control	1318	28	0.0	0.0	0.15369006389599998	0.0	0.0117542975379	0.037456339890300006
study	bacteria	d	p	1	kb03-1a	j05	unknown	none	control	1326	249	0.0	0.0	0.0805052824195	0.0	0.012461567419200001	0.0374438341779
study	bacteria	d	p	1	kb03-1a	j05	unknown	none	control	1324	3	0.0	0.0	0.112144215285	0.0	0.016188017043399998	0.0642186187305
study	bacteria	d	p	1	kb03-1a	j05	unknown	none	control	1323	164	0.0	0.0	0.13471507475299999	0.0	0.0133507927605	0.08206563826760001
study	bacteria	d	p	1	kb03-1a	j05	unknown	none	control	1323	32	0.0	0.0	0.11057261214400001	0.0	0.0138652559295	0.0678040364251
study	bacteria	d	p	1	kb03-1a	j05	unknown	none	control	1325	80	0.0	0.0	0.11019705612500001	0.0	0.009219644026200001	0.06495576384639999
study	bacteria	d	p	1	kb03-1a	j05	unknown	none	control	1324	86	0.0	0.0	0.16867250985399998	0.0	0.0084740865145	0.0630429302897
study	bacteria	d	p	1	kb03-1a	j05	unknown	none	control	1325	62	0.0	0.0	0.217463743555	0.0	0.09763460049639999	0.11628604402899999
study	bacteria	d	p	1	kb03-1a	j05	unknown	none	control	1324	97	0.0	0.0	0.149761245266	0.0	0.0102075657746	0.0471364831752
study	bacteria	d	p	1	kb03-1a	j05	unknown	none	control	1326	28	0.0	0.0	0.13466982045700002	0.0	0.0171682493376	0.0535970383026
study	bacteria	d	p	1	kb03-1a	j05	unknown	none	control	1323	187	0.0	0.0	0.107184820011	0.0	0.012878419701499999	0.0572893529425
study	bacteria	d	p	1	kb03-1a	j06	unknown	none	control	1329	151	0.0	0.0	0.115819307203	0.0	0.010047167979700001	0.0694388497487
study	bacteria	d	p	1	kb03-1a	j06	unknown	none	control	1329	161	0.0	0.0	0.106621454839	0.0	0.010560129116	0.050632388178000004
study	bacteria	d	p	1	kb03-1a	j06	unknown	none	control	1329	37	0.0	0.0	0.115205451682	0.0	0.013376701285099999	0.0776034767548
study	bacteria	d	p	1	kb03-1a	j06	unknown	none	control	1329	215	0.0	0.0	0.0779640420618	0.0	0.018800680116299998	0.054586816384500005
study	bacteria	d	p	1	kb03-1a	j06	unknown	none	control	1329	200	0.0	0.0	0.113981970487	0.0	0.011799388513100001	0.0574423749133
study	bacteria	d	p	1	kb03-1a	j06	unknown	none	control	1328	1	0.0	0.0	0.131953713249	0.0	0.0143041231957	0.06431152241219999
study	bacteria	d	p	1	kb03-1a	j06	unknown	none	control	1330	77	0.0	0.0	0.217502247252	0.0	0.00949718108369	0.058742213465800004
study	bacteria	d	p	1	kb03-1a	j06	unknown	none	control	1329	164	0.0	0.0	0.0779283163223	0.0	0.013510386262399999	0.056139065039
study	bacteria	d	p	1	kb03-1a	j06	unknown	none	control	1328	114	0.0	0.0	0.15824326993499999	0.0	0.009641028145620002	0.07478074997050001
study	bacteria	d	p	1	kb03-1a	j06	unknown	none	control	1327	3	0.0	0.0	0.09887702341060002	0.0	0.0139091617641	0.06376149584219999
study	bacteria	d	p	1	kb03-1a	j07	unknown	none	control	1337	136	0.0	0.0	0.166798287292	0.0	0.011308038614499999	0.0570359226732
study	bacteria	d	p	1	kb03-1a	j07	unknown	none	control	1334	52	0.0	0.0	0.12137417428200001	0.0	0.010983595522700002	0.0348597316761
study	bacteria	d	p	1	kb03-1a	j07	unknown	none	control	1338	12	0.0	0.0	0.159959996062	0.0	0.0125819185778	0.0510699367498
study	bacteria	d	p	1	kb03-1a	j07	unknown	none	control	1337	181	0.0	0.0	0.144670427893	0.0	0.0116765187698	0.0780317369633
study	bacteria	d	p	1	kb03-1a	j07	unknown	none	control	1337	61	0.0	0.0	0.122903734553	0.0	0.011406177645299997	0.0669886110664
study	bacteria	d	p	1	kb03-1a	j07	unknown	none	control	1336	97	0.0	0.0	0.192403737804	0.0	0.032687922354900006	0.124758477843
study	bacteria	d	p	1	kb03-1a	j07	unknown	none	control	1337	219	0.0	0.0	0.0775877719305	0.0	0.011514532568600001	0.04744810235830001
study	bacteria	d	p	1	kb03-1a	j07	unknown	none	control	1333	36	0.0	0.0	0.14261311443900002	0.0	0.0844656479838	0.04509533545390001
study	bacteria	d	p	1	kb03-1a	j07	unknown	none	control	1335	171	0.0	0.0	0.10680273343699999	0.0	0.0374954414271	0.0433372538046
study	bacteria	d	p	1	kb03-1a	j07	unknown	none	control	1338	120	0.0	0.0	0.051032675893099996	0.0	0.009498743598219998	0.028266360979900002
study	bacteria	d	p	1	kb03-1a	j08	unknown	none	control	1341	24	0.0	0.0	0.13116209807	0.0	0.0228900807441	0.0315380646763
study	bacteria	d	p	1	kb03-1a	j08	unknown	none	control	1339	38	0.0	0.0	0.115770939929	0.0	0.0121334196274	0.0647695076303
study	bacteria	d	p	1	kb03-1a	j08	unknown	none	control	1340	128	0.0	0.0	0.10964476306399999	0.0	0.010559964892899999	0.055915197785300005
study	bacteria	d	p	1	kb03-1a	j08	unknown	none	control	1339	106	0.0	0.0	0.068574668611	0.0	0.00860274864515	0.0297217954905
study	bacteria	d	p	1	kb03-1a	j08	unknown	none	control	1340	125	0.0	0.0	0.178118088246	0.0	0.0138474814983	0.0758180376
study	bacteria	d	p	1	kb03-1a	j08	unknown	none	control	1342	42	0.0	0.0	0.0629451407014	0.0	0.014748403762299998	0.041303153001699996
study	bacteria	d	p	1	kb03-1a	j08	unknown	none	control	1344	163	0.0	0.0	0.08172160626830001	0.0	0.012150909045	0.0538041159394
study	bacteria	d	p	1	kb03-1a	j08	unknown	none	control	1341	171	0.0	0.0	0.0635458221749	0.0	0.0134542393151	0.033371689087499996
study	bacteria	d	p	1	kb03-1a	j08	unknown	none	control	1341	115	0.0	0.0	0.09292410537939999	0.0	0.0106702792206	0.0334906126473
study	bacteria	d	p	1	kb03-1a	j08	unknown	none	control	1340	210	0.0	0.0	0.0464134591633	0.0	0.06925334643839999	0.027521603475
study	bacteria	d	p	1	kb03-1a	j09	unknown	none	control	1345	148	0.0	0.0	0.16187272117	0.0	0.19653900317899997	0.126715193504
study	bacteria	d	p	1	kb03-1a	j09	unknown	none	control	1345	152	0.0	0.0	0.10931675326899999	0.0	0.00994453706935	0.05259597384319999
study	bacteria	d	p	1	kb03-1a	j09	unknown	none	control	1350	10	0.0	0.0	0.279752007107	0.0	0.0129587679079	0.09174924914560001
study	bacteria	d	p	1	kb03-1a	j09	unknown	none	control	1346	124	0.0	0.0	0.09890396602679999	0.0	0.011375046208799998	0.0601410346185
study	bacteria	d	p	1	kb03-1a	j09	unknown	none	control	1345	128	0.0	0.0	0.121419328887	0.0	0.010441618083700002	0.045809555788699996
study	bacteria	d	p	1	kb03-1a	j09	unknown	none	control	1345	12	0.0	0.0	0.120516747064	0.0	0.0465118279784	0.0819679055292
study	bacteria	d	p	1	kb03-1a	j09	unknown	none	control	1348	46	0.0	0.0	0.07092120123210001	0.0	0.0105307713359	0.0321289344961
study	bacteria	d	p	1	kb03-1a	j09	unknown	none	control	1348	91	0.0	0.0	0.0904519203628	0.0	0.029180649171199998	0.052910448780199994
study	bacteria	d	p	1	kb03-1a	j09	unknown	none	control	1350	72	0.0	0.0	0.27713945464	0.0	0.0124380403455	0.140591535401
study	bacteria	d	p	1	kb03-1a	j09	unknown	none	control	1349	15	0.0	0.0	0.156048101876	0.0	0.015486698611299999	0.06460913756919999
study	bacteria	d	p	1	kb03-1a	j10	unknown	none	control	1356	18	0.0	0.0	0.239190090464	0.0	0.0167262305971	0.122400391416
study	bacteria	d	p	1	kb03-1a	j10	unknown	none	control	1354	62	0.0	0.0	0.158141604782	0.0	0.0298933351491	0.0458692036006
study	bacteria	d	p	1	kb03-1a	j10	unknown	none	control	1351	71	0.0	0.0	0.0804663118148	0.0	0.0119409846256	0.0627927436509
study	bacteria	d	p	1	kb03-1a	j10	unknown	none	control	1354	177	0.0	0.0	0.120479304138	0.0	0.016656485909200002	0.06527753962230001
study	bacteria	d	p	1	kb03-1a	j10	unknown	none	control	1351	13	0.0	0.0	0.10631846377399999	0.0	0.0121082249744	0.0431486474407
study	bacteria	d	p	1	kb03-1a	j10	unknown	none	control	1353	41	0.0	0.0	0.129256204341	0.0	0.0131535548527	0.055676793766599994
study	bacteria	d	p	1	kb03-1a	j10	unknown	none	control	1351	28	0.0	0.0	0.10945336478	0.0	0.0123384658763	0.0279017996019
study	bacteria	d	p	1	kb03-1a	j10	unknown	none	control	1353	224	0.0	0.0	0.0658667823067	0.0	0.0120246359514	0.045225684911699995
study	bacteria	d	p	1	kb03-1a	j10	unknown	none	control	1355	138	0.0	0.0	0.0872403220442	0.0	0.0106145540692	0.0694563873885
study	bacteria	d	p	1	kb03-1a	j10	unknown	none	control	1351	45	0.0	0.0	0.0889324263718	0.0	0.011197118226700001	0.0244669949023
study	bacteria	d	p	1	kb03-1a	j11	unknown	none	control	1359	67	0.0	0.0	0.0777803239771	0.0	0.0106167862829	0.048222444690800004
study	bacteria	d	p	1	kb03-1a	j11	unknown	none	control	1360	84	0.0	0.0	0.225693351312	0.0	0.0104672064269	0.0537461206017
study	bacteria	d	p	1	kb03-1a	j11	unknown	none	control	1360	100	0.0	0.0	0.127296720319	0.0	0.012056796274399999	0.0511459500378
study	bacteria	d	p	1	kb03-1a	j11	unknown	none	control	1359	28	0.0	0.0	0.14084882215999997	0.0	0.032715999113	0.0562050478627
study	bacteria	d	p	1	kb03-1a	j11	unknown	none	control	1361	161	0.0	0.0	0.0717074930822	0.0	0.021279719186400002	0.039425962821400005
study	bacteria	d	p	1	kb03-1a	j11	unknown	none	control	1357	12	0.0	0.0	0.0869255289473	0.0	0.013241620918299998	0.031605594067799996
study	bacteria	d	p	1	kb03-1a	j11	unknown	none	control	1361	167	0.0	0.0	0.138623032447	0.0	0.023655611212	0.0774115876596
study	bacteria	d	p	1	kb03-1a	j11	unknown	none	control	1361	68	0.0	0.0	0.286000450767	0.0	0.00903063556798	0.07543205725510001
study	bacteria	d	p	1	kb03-1a	j11	unknown	none	control	1362	53	0.0	0.0	0.183868794739	0.0	0.010539920137	0.048638199754
study	bacteria	d	p	1	kb03-1a	j11	unknown	none	control	1359	108	0.0	0.0	0.07404472146980001	0.0	0.0220157769401	0.035646835343699994
study	bacteria	d	p	1	kb03-1a	j12	unknown	none	control	1366	174	0.0	0.0	0.09980546810219999	0.0	0.014132554561299998	0.0207269912944
study	bacteria	d	p	1	kb03-1a	j12	unknown	none	control	1367	167	0.0	0.0	0.11609621835	0.0	0.00989609746508	0.0374271611108
study	bacteria	d	p	1	kb03-1a	j12	unknown	none	control	1363	60	0.0	0.0	0.132371838663	0.0	0.00981738182497	0.0660255569197
study	bacteria	d	p	1	kb03-1a	j12	unknown	none	control	1365	36	0.0	0.0	0.08720868436960001	0.0	0.031072451062500003	0.029753884744299998
study	bacteria	d	p	1	kb03-1a	j12	unknown	none	control	1364	29	0.0	0.0	0.109594011666	0.0	0.0125226285457	0.0575839878795
study	bacteria	d	p	1	kb03-1a	j12	unknown	none	control	1368	48	0.0	0.0	0.0738178665433	0.0	0.043436154049500006	0.0809398240019
study	bacteria	d	p	1	kb03-1a	j12	unknown	none	control	1364	53	0.0	0.0	0.107684395132	0.0	0.00972653620984	0.0502183087824
study	bacteria	d	p	1	kb03-1a	j12	unknown	none	control	1364	66	0.0	0.0	0.10335984796499999	0.0	0.00875984478898	0.039520050444099994
study	bacteria	d	p	1	kb03-1a	j12	unknown	none	control	1364	2	0.0	0.0	0.0918490243823	0.0	0.0172494397397	0.0479787844706
study	bacteria	d	p	1	kb03-1a	j12	unknown	none	control	1367	251	0.0	0.0	0.134440393917	0.0	0.012266361648299999	0.0677106770321
study	bacteria	d	p	1	kb03-1a	j13	unknown	none	control	1374	147	0.0	0.0	0.0933808479338	0.0	0.013131534124200001	0.0331508992547
study	bacteria	d	p	1	kb03-1a	j13	unknown	none	control	1370	34	0.0	0.0	0.0783632928349	0.0	0.0128975260222	0.0583516186018
study	bacteria	d	p	1	kb03-1a	j13	unknown	none	control	1373	208	0.0	0.0	0.100539388987	0.0	0.011500994814	0.03585836283569999
study	bacteria	d	p	1	kb03-1a	j13	unknown	none	control	1374	90	0.0	0.0	0.109314481052	0.0	0.020332576483400002	0.0851228823819
study	bacteria	d	p	1	kb03-1a	j13	unknown	none	control	1374	99	0.0	0.0	0.25065837287500004	0.0	0.07943481071710001	0.102732114803
study	bacteria	d	p	1	kb03-1a	j13	unknown	none	control	1373	116	0.0	0.0	0.158332345864	0.0	0.00916574515497	0.05820791830969999
study	bacteria	d	p	1	kb03-1a	j13	unknown	none	control	1372	11	0.0	0.0	0.100507166198	0.0	0.012951620335299998	0.03815751474680001
study	bacteria	d	p	1	kb03-1a	j13	unknown	none	control	1370	43	0.0	0.0	0.34181380784800003	0.0	0.015016712384899999	0.0712185242375
study	bacteria	d	p	1	kb03-1a	j13	unknown	none	control	1374	144	0.0	0.0	0.225085608392	0.0	0.012710041563299999	0.0697303259357
study	bacteria	d	p	1	kb03-1a	j13	unknown	none	control	1369	36	0.0	0.0	0.24092764006200001	0.0	0.011138673109	0.136832999099
study	bacteria	d	p	1	kb03-1a	j14	unknown	none	control	1377	45	0.0	0.0	0.0873867340336	0.0	0.0125742289311	0.07162367373489999
study	bacteria	d	p	1	kb03-1a	j14	unknown	none	control	1375	157	0.0	0.0	0.037266343591400006	0.0	0.0113687915639	0.030787168140699997
study	bacteria	d	p	1	kb03-1a	j14	unknown	none	control	1375	192	0.0	0.0	0.0895894425742	0.0	0.012714524576399999	0.0517908936233
study	bacteria	d	p	1	kb03-1a	j14	unknown	none	control	1377	9	0.0	0.0	0.0782863802435	0.0	0.0128333265386	0.054622633169
study	bacteria	d	p	1	kb03-1a	j14	unknown	none	control	1375	81	0.0	0.0	0.0871770657714	0.0	0.0109146185151	0.0730962103833
study	bacteria	d	p	1	kb03-1a	j14	unknown	none	control	1378	22	0.0	0.0	0.0781039589598	0.0	0.0128527733467	0.043404693027800006
study	bacteria	d	p	1	kb03-1a	j14	unknown	none	control	1376	7	0.0	0.0	0.0675026732891	0.0	0.0130129281451	0.07025063212289999
study	bacteria	d	p	1	kb03-1a	j14	unknown	none	control	1380	97	0.0	0.0	0.158416001922	0.0	0.0123413933382	0.059485818372999995
study	bacteria	d	p	1	kb03-1a	j14	unknown	none	control	1375	9	0.0	0.0	0.12199296364399999	0.0	0.0142170399106	0.044259073805800006
study	bacteria	d	p	1	kb03-1a	j14	unknown	none	control	1380	55	0.0	0.0	0.11682792624199999	0.0	0.010748474273299998	0.052875742609099996
study	bacteria	d	p	1	kb03-1a	j15	unknown	none	control	1383	127	0.0	0.0	0.152328722947	0.0	0.00959811410252	0.111039801346
study	bacteria	d	p	1	kb03-1a	j15	unknown	none	control	1382	36	0.0	0.0	0.105763051218	0.0	0.0973739061584	0.0791295279971
study	bacteria	d	p	1	kb03-1a	j15	unknown	none	control	1382	56	0.0	0.0	0.144198300123	0.0	0.0120620656581	0.0742591553482
study	bacteria	d	p	1	kb03-1a	j15	unknown	none	control	1385	75	0.0	0.0	0.0591451414685	0.0	0.0124481119097	0.03749076236480001
study	bacteria	d	p	1	kb03-1a	j15	unknown	none	control	1384	104	0.0	0.0	0.07762297640339999	0.0	0.010675411516499998	0.0389153281385
study	bacteria	d	p	1	kb03-1a	j15	unknown	none	control	1381	96	0.0	0.0	0.07766304581189999	0.0	0.040937399728	0.046249993891400006
study	bacteria	d	p	1	kb03-1a	j15	unknown	none	control	1381	52	0.0	0.0	0.07065793969310001	0.0	0.167716659866	0.0685491568042
study	bacteria	d	p	1	kb03-1a	j15	unknown	none	control	1382	28	0.0	0.0	0.15324293750999998	0.0	0.0341607951801	0.0643377610818
study	bacteria	d	p	1	kb03-1a	j15	unknown	none	control	1383	3	0.0	0.0	0.0986410506779	0.0	0.012882877593	0.04997825575519999
study	bacteria	d	p	1	kb03-1a	j15	unknown	none	control	1382	49	0.0	0.0	0.113931458655	0.0	0.0117257486571	0.049303590901
study	bacteria	d	p	1	kb03-1a	j16	unknown	none	control	1388	82	0.0	0.0	0.16801474182300002	0.0	0.010380145238700001	0.0742809170064
study	bacteria	d	p	1	kb03-1a	j16	unknown	none	control	1388	150	0.0	0.0	0.130283716172	0.0	0.010638120217600001	0.057020418804900004
study	bacteria	d	p	1	kb03-1a	j16	unknown	none	control	1391	170	0.0	0.0	0.33162616187800004	0.0	0.018786093887900004	0.113023399882
study	bacteria	d	p	1	kb03-1a	j16	unknown	none	control	1391	73	0.0	0.0	0.14191375184	0.0	0.0277366928952	0.045650264610400004
study	bacteria	d	p	1	kb03-1a	j16	unknown	none	control	1388	133	0.0	0.0	0.42991341831299995	0.0	0.011886041194200002	0.0704435071385
study	bacteria	d	p	1	kb03-1a	j16	unknown	none	control	1390	92	0.0	0.0	0.07773028563739999	0.0	0.011711551777	0.0391351440292
study	bacteria	d	p	1	kb03-1a	j16	unknown	none	control	1390	20	0.0	0.0	0.0503836128849	0.0	0.0810812357267	0.0252713074532
study	bacteria	d	p	1	kb03-1a	j16	unknown	none	control	1388	6	0.0	0.0	0.0627015138678	0.0	0.012809516454399998	0.0285827684892
study	bacteria	d	p	1	kb03-1a	j16	unknown	none	control	1389	94	0.0	0.0	0.113344190477	0.0	0.0383487267218	0.0619872313379
study	bacteria	d	p	1	kb03-1a	j16	unknown	none	control	1391	49	0.0	0.0	0.041605332738900005	0.0	0.0117727441117	0.026756196884599997
study	bacteria	d	p	1	kb03-1a	j17	unknown	none	control	1395	64	0.0	0.0	0.117127911009	0.0	0.0104814138745	0.082442205898
study	bacteria	d	p	1	kb03-1a	j17	unknown	none	control	1398	121	0.0	0.0	0.298299508117	0.0	0.0123166529498	0.09069180349139999
study	bacteria	d	p	1	kb03-1a	j17	unknown	none	control	1393	163	0.0	0.0	0.141517960762	0.0	0.014348178270100001	0.0487403297214
study	bacteria	d	p	1	kb03-1a	j17	unknown	none	control	1393	196	0.0	0.0	0.0728579153035	0.0	0.021056729898900003	0.0457763975373
study	bacteria	d	p	1	kb03-1a	j17	unknown	none	control	1393	101	0.0	0.0	0.239170088939	0.0	0.009448968886	0.0436485491858
study	bacteria	d	p	1	kb03-1a	j17	unknown	none	control	1393	158	0.0	0.0	0.368530178298	0.0	0.0113676476749	0.06008093716569999
study	bacteria	d	p	1	kb03-1a	j17	unknown	none	control	1398	41	0.0	0.0	0.12358879941199999	0.0	0.086848988916	0.0804692336472
study	bacteria	d	p	1	kb03-1a	j17	unknown	none	control	1397	4	0.0	0.0	0.048802968929599996	0.0	0.0264408901003	0.037347508283800006
study	bacteria	d	p	1	kb03-1a	j17	unknown	none	control	1394	88	0.0	0.0	0.118048021195	0.0	0.00915561435975	0.0394256410992
study	bacteria	d	p	1	kb03-1a	j17	unknown	none	control	1394	160	0.0	0.0	0.129735542228	0.0	0.0141392406915	0.08937758226669999
study	bacteria	d	p	1	kb03-1a	j18	unknown	none	control	1404	95	0.0	0.0	0.0736465869389	0.0	0.0105883691424	0.0392094056193
study	bacteria	d	p	1	kb03-1a	j18	unknown	none	control	1404	145	0.0	0.0	0.10713449878900001	0.0	0.0126009400567	0.035509408875300005
study	bacteria	d	p	1	kb03-1a	j18	unknown	none	control	1404	78	0.0	0.0	0.0981123952011	0.0	0.00889622460993	0.0457213362502
study	bacteria	d	p	1	kb03-1a	j18	unknown	none	control	1404	155	0.0	0.0	0.0572280203684	0.0	0.014959894065100001	0.0544373111052
study	bacteria	d	p	1	kb03-1a	j18	unknown	none	control	1403	72	0.0	0.0	0.0649881394929	0.0	0.0121421381626	0.045571232132999996
study	bacteria	d	p	1	kb03-1a	j18	unknown	none	control	1401	16	0.0	0.0	0.0902085987868	0.0	0.0167155624688	0.04923965976940001
study	bacteria	d	p	1	kb03-1a	j18	unknown	none	control	1399	68	0.0	0.0	0.08990592713469998	0.0	0.00972864902129	0.026537487233500003
study	bacteria	d	p	1	kb03-1a	j18	unknown	none	control	1401	123	0.0	0.0	0.115931537813	0.0	0.0101490774571	0.052124746439300006
study	bacteria	d	p	1	kb03-1a	j18	unknown	none	control	1400	161	0.0	0.0	0.0866765436421	0.0	0.012498099491999998	0.0501133648642
study	bacteria	d	p	1	kb03-1a	j18	unknown	none	control	1401	169	0.0	0.0	0.258097085125	0.0	0.011318050441299998	0.0695111506879
study	bacteria	d	p	1	kb03-1a	j19	unknown	none	control	1407	119	0.0	0.0	0.146255620484	0.0	0.011557251004399999	0.0805703236117
study	bacteria	d	p	1	kb03-1a	j19	unknown	none	control	1405	94	0.0	0.0	0.11920186545	0.0	0.0136398348083	0.0659748344467
study	bacteria	d	p	1	kb03-1a	j19	unknown	none	control	1410	191	0.0	0.0	0.255871128418	0.0	0.0105195093985	0.08226676076
study	bacteria	d	p	1	kb03-1a	j19	unknown	none	control	1409	27	0.0	0.0	0.0772195436715	0.0	0.0110328746578	0.0593085103713
study	bacteria	d	p	1	kb03-1a	j19	unknown	none	control	1409	17	0.0	0.0	0.172049813568	0.0	0.0158993288407	0.0857784362304
study	bacteria	d	p	1	kb03-1a	j19	unknown	none	control	1408	93	0.0	0.0	0.316167514147	0.0	0.0482467266294	0.060582856503499996
study	bacteria	d	p	1	kb03-1a	j19	unknown	none	control	1410	77	0.0	0.0	0.14402684034000002	0.0	0.0129393535194	0.0699137862492
study	bacteria	d	p	1	kb03-1a	j19	unknown	none	control	1405	7	0.0	0.0	0.382257888248	0.0	0.0142667383812	0.0765508157945
